GEOID,county,population_estimate,med_inc_estimate,pct_female,pct_white,pct_black,pct_asian,pct_hispanic,pct_poverty,TractFIPS,CountyName,OBESITY_CrudePrev,med_inc_10k
36011041700,Cayuga County,3712.0,48114.0,0.5471443965517241,0.8432112068965517,0.09321120689655173,0.0024245689655172415,0.022898706896551723,0.15296679368535657,36011041700,Cayuga,35.7,4.8114
36117021800,Wayne County,2033.0,53125.0,0.48303000491883913,0.9090014756517462,0.04279390063944909,0.0,0.025086079685194294,0.13477619281849484,36117021800,Wayne,39.7,5.3125
36027140301,Dutchess County,2942.0,50253.0,0.5084976206662135,0.6257647858599592,0.13936097892590074,0.03535010197144799,0.14683888511216858,0.17912984364377973,36027140301,Dutchess,33.4,5.0253
36081017901,Queens County,1122.0,61681.0,0.45098039215686275,0.22192513368983957,0.0213903743315508,0.3003565062388592,0.39126559714795006,0.3240574506283663,36081017901,Queens,21.4,6.1681
36047033900,Kings County,4720.0,51950.0,0.5722457627118644,0.16228813559322033,0.6548728813559322,0.059533898305084744,0.05911016949152542,0.25538724130573925,36047033900,Kings,28.1,5.195
36061026700,New York County,2119.0,59559.0,0.38272770174610665,0.5342142520056631,0.014157621519584709,0.052855120339782916,0.3959414818310524,0.13112745098039216,36061026700,New York,17.7,5.9559
36047055000,Kings County,3773.0,67391.0,0.5038430956798303,0.7452955208057249,0.015637423800689106,0.07394646170156374,0.15796448449509673,0.15552016985138004,36047055000,Kings,23.0,6.7391
36081047900,Queens County,5829.0,68179.0,0.51672671127123,0.033968090581574885,0.029336078229541946,0.7148739063304169,0.2034654314633728,0.1516921491152723,36081047900,Queens,18.6,6.8179
36067001800,Onondaga County,2930.0,53654.0,0.3696245733788396,0.7972696245733788,0.05699658703071672,0.032423208191126277,0.03617747440273038,0.1400500178635227,36067001800,Onondaga,37.4,5.3654
36047064200,Kings County,2617.0,57466.0,0.4818494459304547,0.7699656094764998,0.026366068016813144,0.10164310278945357,0.032097821933511655,0.24417271685135652,36047064200,Kings,23.1,5.7466
36061015501,New York County,5197.0,191490.0,0.608043101789494,0.767943044063883,0.027900711949201462,0.16355589763324996,0.03405811044833558,0.08100827400423322,36061015501,New York,15.4,19.149
36005027402,Bronx County,3611.0,94333.0,0.5109387981168652,0.5621711437274993,0.031570202160066466,0.010523400720022155,0.24729991692052064,0.07121573301549464,36005027402,Bronx,23.9,9.4333
36005020100,Bronx County,3772.0,38235.0,0.6025980911983033,0.019353128313891833,0.3176033934252386,0.0002651113467656416,0.662778366914104,0.3473852721451441,36005020100,Bronx,38.5,3.8235
36029011400,Erie County,2598.0,50188.0,0.5862201693610469,0.8710546574287914,0.0,0.00038491147036181676,0.09314857582755966,0.13240954580446498,36029011400,Erie,35.2,5.0188
36061018300,New York County,8578.0,129909.0,0.5297272091396596,0.713103287479599,0.030892982047097225,0.07344369316857076,0.15528095127069247,0.136241689023679,36061018300,New York,17.5,12.9909
36047059200,Kings County,4190.0,71167.0,0.5362768496420047,0.6128878281622911,0.03269689737470167,0.15894988066825777,0.07589498806682578,0.17064439140811455,36047059200,Kings,19.9,7.1167
36055011712,Monroe County,5343.0,89290.0,0.5165637282425604,0.8899494665918024,0.015534344001497287,0.03556054650945162,0.03125584877409695,0.05093732247680364,36055011712,Monroe,26.0,8.929
36081035200,Queens County,2949.0,97417.0,0.5856222448287555,0.00508646998982706,0.797558494404883,0.024075957951848085,0.027466937945066123,0.12423417290673928,36081035200,Queens,30.8,9.7417
36055014004,Monroe County,4050.0,57306.0,0.5150617283950617,0.7516049382716049,0.05185185185185185,0.061481481481481484,0.11530864197530864,0.22674274373604564,36055014004,Monroe,34.2,5.7306
36103159416,Suffolk County,5687.0,98243.0,0.4925268155442237,0.7156673114119922,0.03991559697555829,0.010550378055213645,0.22841568489537542,0.15030024726245142,36103159416,Suffolk,35.8,9.8243
36029015002,Erie County,3014.0,77875.0,0.5099535500995355,0.9900464499004645,0.0029860650298606504,0.0,0.0026542800265428003,0.027538155275381553,36029015002,Erie,30.7,7.7875
36005006400,Bronx County,4061.0,35144.0,0.5158827874907658,0.043831568579167694,0.3270130509726668,0.013297217434129524,0.5572519083969466,0.34930139720558884,36005006400,Bronx,35.7,3.5144
36081118100,Queens County,1734.0,78625.0,0.4873125720876586,0.3344867358708189,0.014994232987312572,0.40369088811995385,0.223760092272203,0.11130334486735871,36081118100,Queens,18.9,7.8625
36047023800,Kings County,4563.0,39196.0,0.537146614069691,0.9723865877712031,0.0,0.0,0.01687486302870918,0.3732193732193732,36047023800,Kings,27.1,3.9196
36047010801,Kings County,1895.0,58750.0,0.5055408970976253,0.09973614775725594,0.0,0.7535620052770449,0.1467018469656992,0.23852242744063323,36047010801,Kings,18.0,5.875
36055013511,Monroe County,2367.0,74206.0,0.4883819180397127,0.5707646810308408,0.21630756231516687,0.12758766370933672,0.0012674271229404308,0.17743979721166034,36055013511,Monroe,30.7,7.4206
36063022100,Niagara County,2092.0,53646.0,0.6247609942638623,0.890057361376673,0.0,0.0033460803059273425,0.04110898661567878,0.06883365200764818,36063022100,Niagara,40.4,5.3646
36081018300,Queens County,5673.0,80529.0,0.534285210646924,0.4415653093601269,0.0037017451084082496,0.2938480521769787,0.20535871672836242,0.13575628006413681,36081018300,Queens,22.6,8.0529
36065021701,Oneida County,3272.0,70714.0,0.5241442542787286,0.9043398533007335,0.017114914425427872,0.028422982885085574,0.038202933985330076,0.08183821214982688,36065021701,Oneida,32.8,7.0714
36063022715,Niagara County,2206.0,67023.0,0.4315503173164098,0.9660018132366274,0.003173164097914778,0.009519492293744334,0.005439709882139619,0.007455731593662628,36063022715,Niagara,37.1,6.7023
36047016900,Kings County,5244.0,112419.0,0.5289855072463768,0.7892829900839055,0.008581235697940504,0.07608695652173914,0.08371472158657513,0.15629189810381153,36047016900,Kings,19.4,11.2419
36047054600,Kings County,5445.0,57017.0,0.4628099173553719,0.6921946740128558,0.03709825528007346,0.12047750229568412,0.07107438016528926,0.19292426755113323,36047054600,Kings,22.0,5.7017
36059520800,Nassau County,4230.0,125948.0,0.5163120567375886,0.9189125295508275,0.0037825059101654845,0.01182033096926714,0.06004728132387707,0.016312056737588652,36059520800,Nassau,27.2,12.5948
36005030000,Bronx County,6612.0,72568.0,0.4438898971566848,0.29915305505142165,0.08000604960677556,0.12991530550514216,0.48169993950393225,0.10690184049079754,36005030000,Bronx,26.7,7.2568
36059304203,Nassau County,6018.0,112446.0,0.5049850448654037,0.052675307411100034,0.5169491525423728,0.0,0.4189099368560984,0.0995162404975812,36059304203,Nassau,37.7,11.2446
36081083700,Queens County,5531.0,56356.0,0.49358163080817213,0.14156572048454166,0.0007231965286566625,0.71397577291629,0.12890978123305008,0.08336353751359188,36081083700,Queens,14.9,5.6356
36047036700,Kings County,1942.0,60368.0,0.39752832131822863,0.05509783728115345,0.41658084449021626,0.0,0.4840370751802266,0.19876416065911431,36047036700,Kings,34.0,6.0368
36029013002,Erie County,5666.0,62321.0,0.5582421461348394,0.9380515354747617,0.001941404871161313,0.011648429226967879,0.04588775150017649,0.03872270141310332,36029013002,Erie,32.2,6.2321
36081137700,Queens County,7882.0,90238.0,0.5173813752854606,0.28381121542755644,0.01839634610504948,0.46472976401928445,0.19157574219741183,0.057770961145194276,36081137700,Queens,17.7,9.0238
36013035901,Chautauqua County,4811.0,75711.0,0.5144460611099564,0.8214508418208273,0.0054042818540843895,0.03990854292246934,0.09582207441280399,0.09558823529411764,36013035901,Chautauqua,31.9,7.5711
36081046902,Queens County,4194.0,69417.0,0.5507868383404864,0.012637100619933238,0.002384358607534573,0.28016213638531234,0.65379113018598,0.12255603242727706,36081046902,Queens,24.3,6.9417
36061026900,New York County,9464.0,60619.0,0.40014792899408286,0.057163989856297545,0.030431107354184278,0.021132713440405747,0.8772189349112426,0.12844530577088717,36061026900,New York,24.7,6.0619
36047025901,Kings County,2077.0,62734.0,0.46750120365912373,0.3225806451612903,0.32883967260471836,0.025517573423206548,0.2643235435724603,0.23447279730380358,36047025901,Kings,26.7,6.2734
36029003700,Erie County,4024.0,29191.0,0.569831013916501,0.06436381709741551,0.6483598409542743,0.05666003976143141,0.10263419483101392,0.3154095095842669,36029003700,Erie,43.9,2.9191
36061031703,New York County,6419.0,250001.0,0.4776444929116685,0.7050942514410344,0.0193176507244119,0.15469699330113726,0.043153139118242714,0.044555226670821,36061031703,New York,15.8,25.0001
36047077600,Kings County,3882.0,78561.0,0.5548686244204019,0.12982998454404945,0.7351880473982483,0.07109737248840804,0.034518289541473464,0.03529108706852138,36047077600,Kings,28.3,7.8561
36005007600,Bronx County,5293.0,51625.0,0.46778764405819007,0.024749669374645757,0.21953523521632345,0.1322501416965804,0.5964481390515776,0.18560030395136778,36005007600,Bronx,30.8,5.1625
36081033900,Queens County,2773.0,57342.0,0.5055896141363144,0.283808150018031,0.015506671474936892,0.22214208438514244,0.4460872701045799,0.1983411467724486,36081033900,Queens,25.7,5.7342
36081100801,Queens County,3042.0,119674.0,0.4707429322813938,0.3145956607495069,0.4648257725180802,0.07232084155161078,0.09664694280078895,0.055226824457593686,36081100801,Queens,26.5,11.9674
36081155101,Queens County,2075.0,60800.0,0.6602409638554216,0.9628915662650602,0.0,0.03469879518072289,0.0024096385542168677,0.1257831325301205,36081155101,Queens,15.2,6.08
36029015501,Erie County,2774.0,64957.0,0.4794520547945205,0.9066330209084354,0.023792357606344627,0.014780100937274693,0.025594808940158614,0.1077757685352622,36029015501,Erie,33.8,6.4957
36005034500,Bronx County,3645.0,109167.0,0.462002743484225,0.5004115226337449,0.09053497942386832,0.027709190672153636,0.36049382716049383,0.12598870056497175,36005034500,Bronx,26.6,10.9167
36061013203,New York County,4452.0,110642.0,0.6093890386343217,0.6886792452830188,0.0,0.06626235399820306,0.22394429469901167,0.2742587601078167,36061013203,New York,17.9,11.0642
36047025100,Kings County,4032.0,46947.0,0.6044146825396826,0.27802579365079366,0.5290178571428571,0.017361111111111112,0.14608134920634921,0.23313492063492064,36047025100,Kings,28.8,4.6947
36029001000,Erie County,6375.0,52585.0,0.5421176470588235,0.8092549019607843,0.08737254901960784,0.001568627450980392,0.062431372549019606,0.20302171860245516,36029001000,Erie,38.0,5.2585
36061009100,New York County,6656.0,148859.0,0.5235877403846154,0.7121394230769231,0.0692608173076923,0.109375,0.08428485576923077,0.16496394230769232,36061009100,New York,18.0,14.8859
36047025200,Kings County,5501.0,49815.0,0.4971823304853663,0.3919287402290493,0.013452099618251227,0.317215051808762,0.2057807671332485,0.17978549354662787,36047025200,Kings,20.5,4.9815
36119003600,Westchester County,3805.0,33393.0,0.5463863337713535,0.18607095926412615,0.3597897503285151,0.04572930354796321,0.34796320630749017,0.2004230565838181,36119003600,Westchester,34.2,3.3393
36103110602,Suffolk County,2726.0,105521.0,0.5891415994130594,0.9314013206162876,0.0,0.0,0.061628760088041086,0.2751283932501834,36103110602,Suffolk,28.1,10.5521
36067003601,Onondaga County,2293.0,39412.0,0.5473179241168774,0.23157435673789795,0.5303096380287833,0.005233318796336677,0.18927169646750983,0.3990405582206716,36067003601,Onondaga,45.6,3.9412
36047029900,Kings County,2431.0,54719.0,0.5639654463183875,0.16330728095433977,0.5084327437268614,0.0024681201151789387,0.2801316330728095,0.34686513306269734,36047029900,Kings,31.5,5.4719
36047097000,Kings County,2696.0,77895.0,0.537833827893175,0.059718100890207716,0.5244807121661721,0.0033382789317507417,0.2603857566765579,0.13761127596439168,36047097000,Kings,29.3,7.7895
36047035101,Kings County,2565.0,39489.0,0.6362573099415205,0.05497076023391813,0.5376218323586744,0.037037037037037035,0.3551656920077973,0.31033138401559457,36047035101,Kings,33.2,3.9489
36005018501,Bronx County,3069.0,47826.0,0.44314108830237864,0.014336917562724014,0.5757575757575758,0.0,0.3965461062235256,0.21342456826327794,36005018501,Bronx,37.1,4.7826
36081144700,Queens County,3436.0,80469.0,0.5715948777648429,0.08818393480791618,0.22031431897555298,0.5267753201396973,0.15075669383003493,0.19072925893120757,36081144700,Queens,19.8,8.0469
36055008702,Monroe County,1472.0,28421.0,0.5101902173913043,0.25,0.4273097826086957,0.018342391304347828,0.28125,0.4986413043478261,36055008702,Monroe,47.4,2.8421
36015001000,Chemung County,2859.0,43354.0,0.4826862539349423,0.7611052815669814,0.048268625393494226,0.0,0.1259181532004197,0.2919145957297865,36015001000,Chemung,37.6,4.3354
36047016700,Kings County,4859.0,188827.0,0.5225355011319202,0.6828565548466763,0.020580366330520683,0.1566165877752624,0.10578308293887631,0.03097253768325418,36047016700,Kings,19.5,18.8827
36085012100,Richmond County,3076.0,149750.0,0.5214564369310793,0.834850455136541,0.005201560468140442,0.0009752925877763329,0.10533159947984395,0.01657997399219766,36085012100,Richmond,27.4,14.975
36005022200,Bronx County,3169.0,46806.0,0.49289996844430417,0.028084569264752286,0.07510255601136005,0.3622593878195014,0.4711265383401704,0.2454780361757106,36005022200,Bronx,28.5,4.6806
36061015802,New York County,4284.0,77889.0,0.5205415499533147,0.5765639589169,0.08753501400560224,0.14705882352941177,0.16830065359477125,0.07476635514018691,36061015802,New York,16.6,7.7889
36047012000,Kings County,1299.0,63297.0,0.49191685912240185,0.03849114703618168,0.0,0.783679753656659,0.16551193225558122,0.1594090202177294,36047012000,Kings,17.2,6.3297
36069050206,Ontario County,2053.0,78021.0,0.6536775450560156,0.9279103750608865,0.03750608865075499,0.0,0.0014612761811982464,0.08475401850949829,36069050206,Ontario,31.6,7.8021
36005037900,Bronx County,6137.0,32269.0,0.4986149584487535,0.008147303242626691,0.525012220954864,0.01450219977187551,0.4448427570474173,0.38321586625143417,36005037900,Bronx,38.9,3.2269
36059520501,Nassau County,4000.0,134200.0,0.5305,0.78575,0.02075,0.0605,0.133,0.054,36059520501,Nassau,28.2,13.42
36103145601,Suffolk County,5611.0,90962.0,0.49438602744608806,0.17875601497059349,0.20370700409909107,0.006594189983960079,0.589021564783461,0.10238784370477569,36103145601,Suffolk,36.0,9.0962
36103124001,Suffolk County,4512.0,121458.0,0.4844858156028369,0.8071808510638298,0.03213652482269504,0.005540780141843972,0.15314716312056736,0.06405141843971632,36103124001,Suffolk,29.0,12.1458
36103159511,Suffolk County,7088.0,86079.0,0.45682844243792325,0.4753103837471783,0.13275959367945825,0.010299097065462753,0.27765237020316025,0.14376410835214448,36103159511,Suffolk,32.2,8.6079
36055014204,Monroe County,2289.0,70455.0,0.5107033639143731,0.7863695937090432,0.10703363914373089,0.05111402359108781,0.04281345565749235,0.06892010535557506,36055014204,Monroe,30.9,7.0455
